# score	source	age_h	payout_hint	tags	url	title
4	github	0.1	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1524	Fix: update_memory() overwrites original_id by dropping extra fields in formatting
4	github	2.0	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1522	fix(ts): clean up lifecycle signal listeners
4	github	3.4	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1520	Fix: Ambiguity Guard bypassed by common auxiliary verbs (is/are/was/were)
3	github	3.7	$50	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/527	[Bounty] La función suma() resta en vez de sumar
2	sn/bitcoin	4.2	-	OPEN_NEED	https://stacker.news/items/1527734	Sunday Survey: What were you before you became a Bitcoin maximalist?
2	github	25.3	-	OPEN_ISSUE,LOW_COMP	https://github.com/Jolah1/bitpilot/issues/77	Money Basics: 0 of 8 missions have a hands-on step
2	github	21.3	-	OPEN_ISSUE,LOW_COMP	https://github.com/Savitura/crowdpay/issues/453	Real-Time Contribution Streaming: Horizon SSE Fan-out, WebSocket Push & Consistent Campaign Total State
2	github	21.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/Savitura/Fluxa/issues/29	Pluggable Signing Interface, AWS KMS Adapter & Threshold Signing Policy Engine
2	github	48.1	-	OPEN_ISSUE,LOW_COMP	https://github.com/portdeveloper/nad-agent/issues/22	Add ERC-20 token balance reads
1	github	44.5	5 usdc	OPEN_ISSUE	https://github.com/EF-CHAIN/SendAm/issues/44	Tests for the payment-intent parser
1	github	5.1	$50	OPEN_ISSUE	https://github.com/demetriodiazdeleon-pixel/morriganprueba/issues/1	La función suma() resta en vez de sumar
1	github	5.5	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1362	[BUG] JWT Algorithm Confusion (RS256→HS256 Downgrade) $150
1	github	5.5	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1361	[BUG] Race Condition in /tmp File Handling (TOCTOU) $150
1	github	5.5	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1360	[BUG] AWS IAM Privilege Escalation via PassRole + EC2 $150
1	github	5.5	$180	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1359	[BUG] Reentrancy via ERC-777 Callback in Withdraw Function $180
1	github	5.5	$200	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1358	[BUG] Bleichenbacher Oracle in RSA-OAEP Decryption $200
1	github	5.5	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1357	[BUG] WebSocket CSRF → Cross-Origin Data Exfiltration $150
1	github	5.5	$120	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1356	[BUG] gRPC Reflection Enabled → Service Enumeration $120
1	github	5.5	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1355	[BUG] DNS Zone Transfer Enabled → Internal Network Mapping $150
1	github	5.5	$120	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1354	[BUG] Clickjacking via X-Frame-Options Missing → Crypto Withdraw $120
1	github	5.5	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1353	[BUG] TOTP Secret Leaked via QR Code in Logs $150
0	github	41.8	-	OPEN_ISSUE	https://github.com/Stellar-Grants/Stellar-Swap/issues/50	bug: pathPaymentStrictReceive with empty path fails for non-direct asset pairs
0	github	42.0	-	OPEN_ISSUE	https://github.com/Stellar-Grants/Stellar-Swap/issues/39	feat: Add pre-operation balance validation before Stellar transactions
0	github	43.5	-	OPEN_ISSUE	https://github.com/iKa-h/iKash-frontend/issues/79	[IKSH-23] Implement Market Snapshot With Live USDC Price
0	github	43.5	-	OPEN_ISSUE	https://github.com/iKa-h/iKash-frontend/issues/78	[IKSH-22] Implement Active Orders Dashboard UI Using Temporary Mock Data
0	github	43.5	-	OPEN_ISSUE	https://github.com/iKa-h/iKash-frontend/issues/77	[IKSH-21] Adapt Wallet Balance and Assets Section to New Dashboard Design
