# score	source	age_h	payout_hint	tags	url	title
5	github	0.5	$25	OPEN_ISSUE,LOW_COMP	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/702	[Bounty] [BOUNTY] [$25] Open a duplicate of this issue to test our external duplicate iss
4	sn/bitcoin	18.4	-	OPEN_NEED,LOW_COMP	https://stacker.news/items/1532232	Looking for opinions on BitPay
4	sn/bitcoin	19.5	-	OPEN_NEED,LOW_COMP	https://stacker.news/items/1532207	"I don't need to run a node right now" - Steve Barbour
4	github	1.0	-	OPEN_ISSUE,LOW_COMP	https://github.com/stellerforge-for-dev/stellarforge/issues/4	feat: implement balance checking
2	sn/bitcoin	4.7	-	OPEN_NEED	https://stacker.news/items/1532724	Leave sats on exchange for easy selling of fork or withdraw?
2	sn/bitcoin	8.5	-	OPEN_NEED	https://stacker.news/items/1532565	What Is a UTXO, and Why Does It Matter for Bitcoin Privacy?
2	sn/bitcoin	4.3	-	OPEN_NEED	https://stacker.news/items/1532737	Plebly - The Bitcoin Pleb Consortium
2	github	13.3	-	OPEN_ISSUE,LOW_COMP	https://github.com/0xNgoo/anchor-kit/issues/385	Validate Stellar asset code format
2	github	55.9	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrustHire/hiresettle-contract/issues/128	docs(readme): document token allowlist functions
2	github	64.1	-	OPEN_ISSUE,LOW_COMP	https://github.com/mergepay/mergepay-api/issues/31	Add Zod validation for all expense creation and update requests
2	github	4.7	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1650	feat(migration): CogniMem → Memanto OKF Migration Adapter
2	github	16.4	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1647	feat(migration): add Open WebUI chat export to OKF adapter
2	github	17.0	-	OPEN_ISSUE,LOW_COMP	https://github.com/Iamgoofball/-tg-station/issues/294	[BOUNTY] [$25] Open a duplicate of this issue to test our external duplicate issue tracker
2	github	18.0	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1646	fix: Resolve #770 - [BOUNTY $100] 🐜The Memanto Bug & Exploit Challenge
1	github	33.1	500 USDC	OPEN_ISSUE	https://github.com/Farm-credit/stellar-app-os/issues/806	[Contract] Implement Verifier Registration Deposit Requirement
1	github	18.9	$120	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1478	[BUG] S3 Bucket Misconfiguration → Mass Data Leak $120
1	github	18.9	$180	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1477	[BUG] Hardcoded AWS Keys in Public Artifact → Cloud Takeover $180
1	github	18.9	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1476	[BUG] Predictable OAuth State Token → CSRF + Account Takeover $150
1	github	18.9	$120	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1475	[BUG] ECB Mode Encryption → Data Leak via Pattern Matching $120
1	github	19.3	$25	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/695	[Bounty] [BOUNTY] [$25] [Priority] [Easy] [Agentic] Puzzlescript implementation
0	github	64.1	-	OPEN_ISSUE	https://github.com/mergepay/mergepay-web/issues/25	Expense split rounding discrepancy when using unequal shares
0	github	9.3	-	OPEN_ISSUE	https://github.com/moorcheh-ai/memanto/pull/1649	fix: resolve session deletion issue in client delete_agent Closes #770
0	github	13.4	-	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/700	[Bounty] Automate Bug Detection and Reviews
0	github	14.3	-	OPEN_ISSUE	https://github.com/SecureBananaLabs/bug-bounty/issues/11398	Automate Bug Detection and Reviews
0	github	15.8	-	OPEN_ISSUE	https://github.com/relayhop/sn-monetization-runtime/issues/223	[radar] SN open bounty 2026-07-25T08:20
0	github	18.5	-	OPEN_ISSUE	https://github.com/moorcheh-ai/memanto/pull/1645	feat(examples): add Hindsight to OKF migration showcase
