# score	source	age_h	payout_hint	tags	url	title
5	sn/bitcoin	7.5	3800 sats	OPEN_NEED,LOW_COMP	https://stacker.news/items/1485357	Spams/Scams on Bitcoin... are limited by Limited Blockspace and Fees
4	sn/bitcoin	8.0	1000sats	BOUNTY	https://stacker.news/items/1485327	Bitcoin Math Puzzle #004: Selfish Mining Pt. 4
4	sn/bitcoin	9.6	-	OPEN_NEED,LOW_COMP	https://stacker.news/items/1485263	Are we self-sovereign PKI yet?
4	sn/bitcoin	7.1	-	OPEN_NEED,LOW_COMP	https://stacker.news/items/1485379	assuming we actually need a quantum softfork, should it be bundled with GSR?
4	github	0.5	-	OPEN_ISSUE,LOW_COMP	https://github.com/relayhop/sn-monetization-runtime/issues/17	[radar] SN open bounty 2026-05-06T23:37
4	github	2.8	-	OPEN_ISSUE,LOW_COMP	https://github.com/relayhop/sn-monetization-runtime/issues/16	[radar] SN open bounty 2026-05-06T21:20
4	github	3.2	-	OPEN_ISSUE,LOW_COMP	https://github.com/relayhop/sn-monetization-runtime/issues/15	[radar] SN open bounty 2026-05-06T20:54
2	sn/bitcoin	7.2	-	OPEN_NEED	https://stacker.news/items/1485376	What do stackers think of Unchained's new ad video in The Atlantic?
2	github	57.8	-	OPEN_ISSUE,LOW_COMP	https://github.com/spiffamani/swiftpay/issues/4	[MEDIUM] Build the Post a Job form
2	github	57.9	-	OPEN_ISSUE,LOW_COMP	https://github.com/spiffamani/swiftpay/issues/2	[TRIVIAL] Create a reusable JobCard component
2	github	7.8	-	OPEN_ISSUE,LOW_COMP	https://github.com/relayhop/sn-monetization-runtime/issues/14	[radar] SN open bounty 2026-05-06T16:16
2	github	18.9	-	OPEN_ISSUE,LOW_COMP	https://github.com/atharvnaik1/ipaship-app-reviewer/issues/92	Add debugger ai like concept to debug in code but with prompts and breakpoints
2	github	27.1	-	OPEN_ISSUE,LOW_COMP	https://github.com/tenstorrent/tt-metal/issues/43670	[Bounty $10k] Optimise fp32 comparison ops
2	github	40.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/atharvnaik1/ipaship-app-reviewer/issues/86	Solve minor bugs, and run the application bounty ₹2000
1	github	4.8	$300	OPEN_ISSUE	https://github.com/illbnm/homelab-stack/issues/504	[BOUNTY $300] SSO Stack — 统一身份认证
0	github	40.7	-	OPEN_ISSUE	https://github.com/atharvnaik1/ipaship-app-reviewer/issues/85	make app working with nvidia api key
0	github	52.6	-	OPEN_ISSUE	https://github.com/mrveiss/AutoBot-AI/issues/6934	[BOUNTY]
