# score	source	age_h	payout_hint	tags	url	title
4	github	0.5	-	OPEN_ISSUE,LOW_COMP	https://github.com/OpenRemit-Labs/StellarOnRamp-Lite/issues/1	Add INR (Indian Rupee) support
3	github	6.9	100 USDC	OPEN_ISSUE,LOW_COMP	https://github.com/Soroban-Smart-Block-Explorer/Soroban-Smart-Block-Backend-/issues/242	Fix decodedDescription bug in virtualList.ts (references non-existent field)
2	github	44.5	-	OPEN_ISSUE,LOW_COMP	https://github.com/mollybeach/hedgepod/issues/11	Fill missing network config addresses (Zircuit, Arbitrum, Optimism)
2	github	47.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-app/issues/13	feat(indexer): add GET /stats endpoint for landing page protocol statistics
2	github	47.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-app/issues/6	feat(web): add USDC balance display and faucet link for testnet users
2	github	47.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-app/issues/3	feat(sdk): add TypeScript type guards for all contract return types
2	github	47.7	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-contract/issues/13	test(pool): write deposit, withdraw, and yield distribution unit tests
2	github	47.7	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-contract/issues/9	test(escrow): write unit tests for all escrow_contract functions
2	github	18.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/Scottcjn/rustchain-bounties/issues/14089	[BOUNTY: 50-200 RTC] YouTube video about RustChain + BoTTube (real channel, 100+ subs)
2	github	27.5	-	OPEN_ISSUE,LOW_COMP	https://github.com/matty33/eps-dapp/issues/157	feat(dashboard): /dashboard/[id] detail page — currently 404
2	github	27.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/matty33/eps-dapp/issues/156	fix(hedera): NFT mint params in run-proof route — currently returning null
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/603	Epic: Bounty Configure wizard (organizer host-a-bounty flow)
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/602	FE: Sidebar nav entry + codegen + end-to-end verification
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/601	FE: use-bounty-publish (escrow publish via shared runner)
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/600	FE: Scope + Reward + Review tabs and Zod schemas
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/599	FE: ModeTab (two-axis picker) + SubmissionModelTab (mode-conditional fields)
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/598	FE: Bounty wizard shell + step/draft machinery
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/597	FE: Bounty routes + organization bounty list page
0	github	5.2	-	OPEN_ISSUE	https://github.com/boundlessfi/boundless/issues/596	FE: features/bounties data layer (types, keys, draft + escrow clients/hooks)
0	github	10.6	-	OPEN_ISSUE	https://github.com/alulaalmi/Apache-APISIX/issues/1	🎯 Fix Stale Upstream Nodes in Kubernetes EndpointSlice Discovery Provider
0	github	27.4	-	OPEN_ISSUE	https://github.com/matty33/eps-dapp/issues/158	fix(hedera): NFT mint METADATA_TOO_LONG — shorten caseId/metadata to ≤100 bytes
0	github	29.9	-	OPEN_ISSUE	https://github.com/matty33/eps-dapp/issues/152	fix(audit): 6 critical fixes — dashboard links, terms/privacy, demo mode payments, ENS fallback
0	github	30.3	-	OPEN_ISSUE	https://github.com/matty33/eps-dapp/issues/149	Full audit: 4 critical bugs + 6 UX fixes for ETHGlobal demo
