# tag	source	age_h	bounty	ncom	url	title
FRESH_LOW_COMP	github	0.5	0	0	https://github.com/Iamgoofball/-tg-station/issues/61	[BOUNTY] [READY FOR AGENT] [$100 USD] Adds new station event, the Metamorphosis by Franz Kafka
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/587	[Bounty] [BOUNTY] [PAID BOUNTY] [$25] Make the bar fish sing
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/585	[Bounty] [BOUNTY] [PAID BOUNTY] [$40] [paid opire bounty] Add enterprise resource plannin
FRESH	github	0.2	0	1	https://github.com/moorcheh-ai/memanto/pull/1563	fix: preserve Supermemory multi-container tags
FRESH	github	0.3	0	2	https://github.com/moorcheh-ai/memanto/pull/1562	fix: enforce Python client query guards
FRESH	github	0.6	0	2	https://github.com/moorcheh-ai/memanto/pull/1561	fix: return union for multi-type recall
FRESH	github	0.8	0	2	https://github.com/moorcheh-ai/memanto/pull/1558	fix: keep busy-day summaries within embedding context
FRESH	github	0.9	0	1	https://github.com/Iamgoofball/-tg-station/issues/60	[BOUNTY] Flaky test failure with no obvious source
FRESH	github	0.9	0	2	https://github.com/Iamgoofball/-tg-station/issues/59	[BOUNTY] [READY FOR AGENT] [$950 USD] ADD DAILY QUESTS FOR SECURITY TO BOOST PLAYER ENGAGEMENT
FRESH	github	1.0	0	4	https://github.com/Iamgoofball/-tg-station/issues/58	[READY FOR AGENT] [OPEN] [$150 USD Opire Bounty] Replace security weapons with a more appropriate tool
FRESH	github	1.2	0	1	https://github.com/moorcheh-ai/memanto/pull/1557	fix: classify negated preferences as preferences
FRESH	github	1.3	0	2	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/589	[Bounty] [BOUNTY] [READY FOR AGENT] [100-300$USD Opire] Design a new antagonist
FRESH	github	1.3	0	2	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/590	[Bounty] [paid PR opire bounty $250 TG USD CREDS] [EASY TASK FOR AGENTS] [AGENTIC] Implem
FRESH	github	1.3	0	2	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/588	[Bounty] [paid PR Opire bounty] [HIGH PRIORITY] [$50] Add the Dentist job with teeth orga
FRESH	github	1.3	0	1	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/586	[Bounty] [BOUNTY] [AGENT READY] [$200 USD] Increase immersion and user satisfaction by ad
FRESH	sn/bitcoin	3.6	0	0	https://stacker.news/items/1529109	Dutch crypto platform Knaken declared bankrupt, €7m missing - DutchNews.nl
