# tag	source	age_h	bounty	ncom	url	title
FRESH	github	1.2	0	3	https://github.com/jackjin1997/zeroeye/issues/2	[$40 BOUNTY] [Go] Add order book cancellation depth tests
FRESH	github	1.2	0	1	https://github.com/jackjin1997/zeroeye/issues/1	[$30 BOUNTY] [Python] Expand backend API contract edge-case tests
FRESH	github	1.2	0	1	https://github.com/jackjin1997/TentOfTrials/issues/3	[$30 BOUNTY] [Python] Add build diagnostic metadata tests
FRESH	github	1.2	0	2	https://github.com/jackjin1997/TentOfTrials/issues/2	[$50 BOUNTY] [Go] Add gateway auth middleware tests
FRESH	github	1.2	0	2	https://github.com/jackjin1997/TentOfTrials/issues/1	[$45 BOUNTY] [Go] Add WebSocket hub lifecycle tests
FRESH	sn/bitcoin	3.3	0	1	https://stacker.news/items/1511094	Accountable Computing On-Chain Contracts for AI Agents Supervision
FRESH	github	3.9	0	2	https://github.com/benglezhenjun/zeroeye/issues/1	[$20 BOUNTY] [Python] Make clean_module report failed clean commands
FRESH	github	3.9	0	3	https://github.com/weilixiong/TentOfTrials/issues/5	[$25 BOUNTY] [Python] Add independent log parser fixtures
FRESH	github	4.6	0	4	https://github.com/weilixiong/TentOfTrials/issues/1	[$50 BOUNTY] [Python] Add cross-platform health check fallbacks
FRESH	github	5.4	0	4	https://github.com/Errordog2/TentOfTrials/issues/4	[$50 BOUNTY] [React] Add top-level frontend ErrorBoundary
FRESH	github	5.4	0	2	https://github.com/weilixiong/zeroeye/issues/1	[$30 BOUNTY] [Python] Fix HighMemoryUsage alert ratio expression
FRESH	github	5.5	0	3	https://github.com/shaiananvari8/zeroeye/issues/1	[$35 BOUNTY] [TypeScript] Add single-flight token refresh handling
