# tag	source	age_h	bounty	ncom	url	title
FRESH	github	1.8	0	4	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/1336	[Bounty] [Bounty: $1,250] Optimize Subgraph Isomorphism to Strict O(N) Deterministic Spac
FRESH	github	1.8	0	4	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/1334	[Bounty] [Bounty: $850] Bedrock Physics: 1-Tick Kinematic Ghost Teleportation and Swept A
FRESH	github	1.8	0	1	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/1335	[Bounty] [Bounty: $650] JSON UI: Dynamic Container Inventory Text Slicing Overflow in hud
FRESH	github	1.8	0	2	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/1333	[Bounty] [Bounty: $500] Critical: system.beforeEvents.startup Throws CommandRegistrationE
FRESH	github	1.8	0	1	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/1332	[Bounty] [Bounty: $700] Deep Recursive Generic Type Solver Fails Invariant Fuzzing in src
FRESH	sn/bitcoin	2.8	0	0	https://stacker.news/items/1567073	Is this really the scaling path?
FRESH	github	3.3	0	3	https://github.com/relayhop/sn-monetization-runtime/issues/830	[radar] SN open bounty 2026-09-10T04:35
FRESH	sn/bitcoin	4.3	0	2	https://stacker.news/items/1567047	OP_RETURN Messenger — the Liquid hacker negotiations as a live chat app
FRESH	sn/bitcoin	4.4	0	1	https://stacker.news/items/1567039	Freedom maxing is for retarded phaggots
FRESH	github	4.8	0	5	https://github.com/Senthemodder/aquarium-of-gullibles/issues/5	[Bounty: $700] Deep Recursive Generic Type Solver Fails Invariant Fuzzing in src/types/state.ts
FRESH	github	4.8	0	5	https://github.com/Senthemodder/aquarium-of-gullibles/issues/4	[Bounty: $500] Critical: system.beforeEvents.startup Throws CommandRegistrationError on Bedrock 1.21.70
FRESH	github	4.8	0	7	https://github.com/Senthemodder/aquarium-of-gullibles/issues/2	[Bounty: $850] Bedrock Physics: 1-Tick Kinematic Ghost Teleportation and Swept AABB Dropout
FRESH	github	4.8	0	4	https://github.com/Senthemodder/aquarium-of-gullibles/issues/3	[Bounty: $650] JSON UI: Dynamic Container Inventory Text Slicing Overflow in hud_screen.json
FRESH	github	4.8	0	5	https://github.com/Senthemodder/aquarium-of-gullibles/issues/1	[Bounty: $1,250] Optimize Subgraph Isomorphism to Strict O(N) Deterministic Space-Time Complexity
FRESH	sn/bitcoin	4.9	0	1	https://stacker.news/items/1567014	Conclusions of the @Inp2pBot forensic investigation, by its creator
