# tag	source	age_h	bounty	ncom	url	title
FRESH_LOW_COMP	github	1.1	0	0	https://github.com/Iamgoofball/-tg-station/issues/163	[BOUNTY] [100$] [OPIRE] [AGENTIC] [EASY] Material system, PBR, and HLSL shaders.
FRESH_LOW_COMP	github	1.2	0	0	https://github.com/Iamgoofball/-tg-station/issues/162	[BOUNTY] [EASY AI TASK] [OPIRE][OPPORTUNITYIES][$10] Add the Taj Mahal
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/Eaprime1/custos/issues/235	[bounty] Scribe marks — Iteration 2 · name the unnamed, challenge the floor
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/649	[Bounty] [ BOUNTY ] [ $145 ] [ AGENT ] [ AGENTIC ] Increase Reflectivity of projectile/en
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/650	[Bounty] [BOUNTY] [READY FOR AGENT] [200-600$USD Opire] Implement the 'Fish Doctor' job 🐟
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/647	[Bounty] [BOUNTY] [$300] Cyborg Buff By Adding Hand On Stick That Kills Anyone That Punch
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/648	[Bounty] [BOUNTY] [$20,000] Ook Ook Eek Aak Ook Chee
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/644	[Bounty] [BOUNTY] [$1,000] Bug preventing the expected behavior of the game being played
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/646	[Bounty] [BOUNTY] [IMPORTANT] [$50000] [AGENTIC / Opire] Rewrite entire SS13 on Unreal En
FRESH_LOW_COMP	github	1.3	0	0	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/645	[Bounty] [BOUNTY] [$10000] [AGENTIC] [AI] Recursive Bounty Architect – Five-Fold Esoteric
FRESH	github	0.1	0	1	https://github.com/moorcheh-ai/memanto/pull/1601	fix: allow update_memory to modify expired memories
FRESH	github	0.1	0	1	https://github.com/moorcheh-ai/memanto/pull/1600	fix: sanitize # characters in user query to prevent filter injection
FRESH	github	0.1	0	1	https://github.com/moorcheh-ai/memanto/pull/1599	fix: timeline amnesia in search_as_of, search_changed_since, search_recent
FRESH	github	0.5	0	1	https://github.com/Iamgoofball/-tg-station/issues/166	[BOUNTY] [] Open a duplicate of this issue to test our external duplicate issue tracker
FRESH	github	1.3	0	1	https://github.com/Iamgoofball/-tg-station/issues/161	[BOUNTY] [$25] Open a duplicate of this issue to test our external duplicate issue tracker
FRESH	sn/bitcoin	2.5	0	2	https://stacker.news/items/1529909	The Slappy Jones "AMA" from the Rollo Mcfloogle AMA
